antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'loan=no', 'default=no', 'education=primary'})	frozenset({'marital=married'})	0.12720355665656588	0.6019331578598128	0.09685695958948044	0.7614327942966441	1.2649789837196141	0.020288921040194127	1.6685731845103622
frozenset({'loan=no', 'marital=married'})	frozenset({'default=no', 'education=primary'})	0.49886089668443523	0.1487248678418969	0.09685695958948044	0.19415624722887292	1.3054726492362543	0.02266393865859763	1.0563774047149304
frozenset({'loan=no', 'education=primary'})	frozenset({'default=no', 'marital=married'})	0.12888456349118577	0.5920240649399482	0.09685695958948044	0.7515016303415137	1.2693768291627505	0.02055419640341781	1.6417650370130683
frozenset({'default=no', 'marital=married'})	frozenset({'loan=no', 'education=primary'})	0.5920240649399482	0.12888456349118577	0.09685695958948044	0.16360307853246658	1.2693768291627505	0.02055419640341781	1.0415096160090644
frozenset({'default=no', 'education=primary'})	frozenset({'loan=no', 'marital=married'})	0.1487248678418969	0.49886089668443523	0.09685695958948044	0.651249256395003	1.3054726492362543	0.02266393865859763	1.4369549384621993
frozenset({'marital=married'})	frozenset({'loan=no', 'default=no', 'education=primary'})	0.6019331578598128	0.12720355665656588	0.09685695958948044	0.16090982582494306	1.2649789837196141	0.020288921040194127	1.0401700201072133
frozenset({'education=primary'})	frozenset({'loan=no', 'default=no', 'marital=married'})	0.15153391873659064	0.49257923956559246	0.09685695958948044	0.6391767625164211	1.2976120615235704	0.022214497129816338	1.4062862579838702
frozenset({'loan=no', 'y=no', 'marital=married'})	frozenset({'education=primary'})	0.44389639689456106	0.15153391873659064	0.09000022118510982	0.20275051073795405	1.3379876428220174	0.022734860650624023	1.0642416115547102
frozenset({'loan=no', 'y=no', 'education=primary'})	frozenset({'marital=married'})	0.11691844905000995	0.6019331578598128	0.09000022118510982	0.7697692016647749	1.2788283742362807	0.019623129936365696	1.728990408835686
frozenset({'loan=no', 'marital=married'})	frozenset({'y=no', 'education=primary'})	0.49886089668443523	0.1384618787463228	0.09000022118510982	0.1804114569477698	1.3029684313203866	0.02092700419710769	1.051183704990827
frozenset({'loan=no', 'education=primary'})	frozenset({'y=no', 'marital=married'})	0.12888456349118577	0.5409966601048417	0.09000022118510982	0.6983010125278875	1.2907676960381995	0.020274102797307902	1.521395029333952
frozenset({'y=no', 'marital=married'})	frozenset({'loan=no', 'education=primary'})	0.5409966601048417	0.12888456349118577	0.09000022118510982	0.1663600310724069	1.2907676960381995	0.020274102797307902	1.0449540196944134
frozenset({'y=no', 'education=primary'})	frozenset({'loan=no', 'marital=married'})	0.1384618787463228	0.49886089668443523	0.09000022118510982	0.65	1.3029684313203866	0.02092700419710769	1.4318260094730424
frozenset({'marital=married'})	frozenset({'loan=no', 'y=no', 'education=primary'})	0.6019331578598128	0.11691844905000995	0.09000022118510982	0.14951863011685163	1.2788283742362805	0.019623129936365696	1.038331446427005
frozenset({'education=primary'})	frozenset({'loan=no', 'y=no', 'marital=married'})	0.15153391873659064	0.44389639689456106	0.09000022118510982	0.5939278937381405	1.3379876428220174	0.022734860650624023	1.3694700880213382
frozenset({'loan=no', 'marital=married', 'default=no', 'y=no'})	frozenset({'education=primary'})	0.43792439892946405	0.15153391873659064	0.08889429563601778	0.20299005000252537	1.339568406169052	0.022533895355870068	1.064561466599128
frozenset({'loan=no', 'default=no', 'y=no', 'education=primary'})	frozenset({'marital=married'})	0.11532591625931743	0.6019331578598128	0.08889429563601778	0.7708093594169543	1.2805564029029148	0.019475802678970505	1.7368372509781884
frozenset({'loan=no', 'marital=married', 'default=no'})	frozenset({'y=no', 'education=primary'})	0.49257923956559246	0.1384618787463228	0.08889429563601778	0.18046699595868881	1.3033695454134633	0.020690848694330827	1.0512549427603635
frozenset({'loan=no', 'marital=married', 'y=no'})	frozenset({'default=no', 'education=primary'})	0.44389639689456106	0.1487248678418969	0.08889429563601778	0.20025910608401015	1.3465072048132336	0.022875862672379968	1.0644386683664158
frozenset({'loan=no', 'default=no', 'education=primary'})	frozenset({'marital=married', 'y=no'})	0.12720355665656588	0.5409966601048417	0.08889429563601778	0.6988349852199617	1.2917547126529985	0.020077596331358638	1.5240924986934496
frozenset({'loan=no', 'y=no', 'education=primary'})	frozenset({'default=no', 'marital=married'})	0.11691844905000995	0.5920240649399482	0.08889429563601778	0.7603102534998109	1.284255655345586	0.019675760162956663	1.7021000731866094
frozenset({'default=no', 'marital=married', 'y=no'})	frozenset({'loan=no', 'education=primary'})	0.531529937404614	0.12888456349118577	0.08889429563601778	0.167242312013649	1.2976132089323984	0.02038829167112681	1.0460611160675253
frozenset({'default=no', 'y=no', 'education=primary'})	frozenset({'loan=no', 'marital=married'})	0.13578553891752007	0.49886089668443523	0.08889429563601778	0.6546668838573058	1.312323511841476	0.02115619993484444	1.4511759222897416
frozenset({'loan=no', 'marital=married'})	frozenset({'default=no', 'y=no', 'education=primary'})	0.49886089668443523	0.13578553891752007	0.08889429563601778	0.17819455528952735	1.312323511841476	0.02115619993484444	1.051604691408376
frozenset({'loan=no', 'education=primary'})	frozenset({'default=no', 'marital=married', 'y=no'})	0.12888456349118577	0.531529937404614	0.08889429563601778	0.689720267719238	1.2976132089323984	0.02038829167112681	1.5098313355881163
frozenset({'default=no', 'marital=married'})	frozenset({'loan=no', 'y=no', 'education=primary'})	0.5920240649399482	0.11691844905000995	0.08889429563601778	0.15015317940671	1.2842556553455857	0.019675760162956663	1.0391067302381605
frozenset({'marital=married', 'y=no'})	frozenset({'loan=no', 'default=no', 'education=primary'})	0.5409966601048417	0.12720355665656588	0.08889429563601778	0.16431579377734168	1.2917547126529985	0.020077596331358638	1.0444094035096405
frozenset({'default=no', 'education=primary'})	frozenset({'loan=no', 'marital=married', 'y=no'})	0.1487248678418969	0.44389639689456106	0.08889429563601778	0.5977096966091612	1.3465072048132336	0.022875862672379968	1.382344039660248
frozenset({'y=no', 'education=primary'})	frozenset({'loan=no', 'marital=married', 'default=no'})	0.1384618787463228	0.49257923956559246	0.08889429563601778	0.6420127795527156	1.3033695454134633	0.020690848694330827	1.4174270237926778
frozenset({'marital=married'})	frozenset({'loan=no', 'default=no', 'y=no', 'education=primary'})	0.6019331578598128	0.11532591625931743	0.08889429563601778	0.1476813404865143	1.2805564029029148	0.019475802678970505	1.037961651861131
frozenset({'education=primary'})	frozenset({'loan=no', 'marital=married', 'default=no', 'y=no'})	0.15153391873659064	0.43792439892946405	0.08889429563601778	0.5866296890964823	1.339568406169052	0.022533895355870068	1.3597386804146332
frozenset({'housing=yes', 'marital=married'})	frozenset({'education=primary'})	0.3388777067527814	0.15153391873659064	0.06688637720908629	0.19737615038182887	1.3025212574679412	0.015534910332368118	1.0571154615789782
frozenset({'housing=yes', 'education=primary'})	frozenset({'marital=married'})	0.08612948176328769	0.6019331578598128	0.06688637720908629	0.7765793528505394	1.2901421739445043	0.015042186266481364	1.7816922796481487
frozenset({'marital=married'})	frozenset({'housing=yes', 'education=primary'})	0.6019331578598128	0.08612948176328769	0.06688637720908629	0.11111927684280151	1.2901421739445043	0.015042186266481364	1.0281137777302145
frozenset({'education=primary'})	frozenset({'housing=yes', 'marital=married'})	0.15153391873659064	0.3388777067527814	0.06688637720908629	0.4413954167274851	1.3025212574679415	0.015534910332368118	1.1835246488206679
frozenset({'default=no', 'marital=married', 'housing=yes'})	frozenset({'education=primary'})	0.3335029085841941	0.15153391873659064	0.06582468868195793	0.1973736569836848	1.3025048030782915	0.015287686034144037	1.0571121775978918
frozenset({'default=no', 'housing=yes', 'education=primary'})	frozenset({'marital=married'})	0.08460330450554068	0.6019331578598128	0.06582468868195793	0.7780392156862745	1.2925674645547205	0.014899154435562494	1.7934106845538471
frozenset({'default=no', 'marital=married'})	frozenset({'housing=yes', 'education=primary'})	0.5920240649399482	0.08612948176328769	0.06582468868195793	0.11118583277292088	1.2909149166657745	0.014833962777285215	1.0281907646542179
frozenset({'default=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married'})	0.1487248678418969	0.3388777067527814	0.06582468868195793	0.44259369422962513	1.306057274970014	0.015425146530585424	1.1860689167007197
frozenset({'housing=yes', 'marital=married'})	frozenset({'default=no', 'education=primary'})	0.3388777067527814	0.1487248678418969	0.06582468868195793	0.19424319561386333	1.3060572749700141	0.015425146530585424	1.0564913973101902
frozenset({'housing=yes', 'education=primary'})	frozenset({'default=no', 'marital=married'})	0.08612948176328769	0.5920240649399482	0.06582468868195793	0.7642526964560863	1.2909149166657745	0.014833962777285215	1.7305645872808735
frozenset({'marital=married'})	frozenset({'default=no', 'housing=yes', 'education=primary'})	0.6019331578598128	0.08460330450554068	0.06582468868195793	0.10935547879767767	1.2925674645547203	0.014899154435562494	1.027791305849749
frozenset({'education=primary'})	frozenset({'default=no', 'marital=married', 'housing=yes'})	0.15153391873659064	0.3335029085841941	0.06582468868195793	0.4343891402714932	1.3025048030782915	0.015287686034144037	1.178366857623145
frozenset({'housing=yes', 'y=no', 'marital=married'})	frozenset({'education=primary'})	0.31656012917210413	0.15153391873659064	0.06356860056181018	0.20081050866405814	1.3251852148899042	0.01559900367259992	1.0616582055465917
frozenset({'housing=yes', 'y=no', 'education=primary'})	frozenset({'marital=married'})	0.08115281679237353	0.6019331578598128	0.06356860056181018	0.7833197056418644	1.301340016600806	0.01472002928075794	1.8371160299526383
frozenset({'housing=yes', 'marital=married'})	frozenset({'y=no', 'education=primary'})	0.3388777067527814	0.1384618787463228	0.06356860056181018	0.18758566673193658	1.3547820413127132	0.016646956619574632	1.0604664220878597
frozenset({'housing=yes', 'education=primary'})	frozenset({'y=no', 'marital=married'})	0.08612948176328769	0.5409966601048417	0.06356860056181018	0.7380585516178737	1.3642571314115741	0.01697283859131067	1.7523127505409282
frozenset({'y=no', 'marital=married'})	frozenset({'housing=yes', 'education=primary'})	0.5409966601048417	0.08612948176328769	0.06356860056181018	0.11750275972034836	1.3642571314115743	0.01697283859131067	1.0355505677809473
frozenset({'y=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married'})	0.1384618787463228	0.3388777067527814	0.06356860056181018	0.4591054313099042	1.3547820413127132	0.016646956619574632	1.2222757104924953
frozenset({'marital=married'})	frozenset({'housing=yes', 'y=no', 'education=primary'})	0.6019331578598128	0.08115281679237353	0.06356860056181018	0.10560740795178954	1.301340016600806	0.01472002928075794	1.0273421217671466
frozenset({'education=primary'})	frozenset({'housing=yes', 'y=no', 'marital=married'})	0.15153391873659064	0.31656012917210413	0.06356860056181018	0.4195008028025107	1.3251852148899044	0.01559900367259992	1.1773312936992497
frozenset({'loan=no', 'marital=married', 'housing=yes'})	frozenset({'education=primary'})	0.2731636106257327	0.15153391873659064	0.05607042533896618	0.20526315789473684	1.354569060221712	0.014676872964612717	1.067606327417535
frozenset({'loan=no', 'housing=yes', 'education=primary'})	frozenset({'marital=married'})	0.07330074539382009	0.6019331578598128	0.05607042533896618	0.7649366324683162	1.2707999592314636	0.01194827619058593	1.693444820093171
frozenset({'loan=no', 'marital=married'})	frozenset({'housing=yes', 'education=primary'})	0.49886089668443523	0.08612948176328769	0.05607042533896618	0.11239691407289172	1.3049760868385998	0.01310379483556677	1.0295936694295824
frozenset({'loan=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married'})	0.12888456349118577	0.3388777067527814	0.05607042533896618	0.43504376179852416	1.2837780506933671	0.012394320027239898	1.1702185913583059
frozenset({'housing=yes', 'marital=married'})	frozenset({'loan=no', 'education=primary'})	0.3388777067527814	0.12888456349118577	0.05607042533896618	0.16545917368317994	1.283778050693367	0.012394320027239898	1.0438260286838372
frozenset({'housing=yes', 'education=primary'})	frozenset({'loan=no', 'marital=married'})	0.08612948176328769	0.49886089668443523	0.05607042533896618	0.6510015408320493	1.3049760868385998	0.01310379483556677	1.4359350024362099
frozenset({'marital=married'})	frozenset({'loan=no', 'housing=yes', 'education=primary'})	0.6019331578598128	0.07330074539382009	0.05607042533896618	0.09315058425810245	1.2707999592314634	0.01194827619058593	1.021888792692272
frozenset({'education=primary'})	frozenset({'loan=no', 'marital=married', 'housing=yes'})	0.15153391873659064	0.2731636106257327	0.05607042533896618	0.37001897533206835	1.3545690602217118	0.014676872964612717	1.1537433048199968
frozenset({'housing=yes', 'marital=married', 'default=no', 'y=no'})	frozenset({'education=primary'})	0.3114286346243171	0.15153391873659064	0.06252903054566367	0.20078125000000002	1.324992131623121	0.015337029134255026	1.0616193392152142
frozenset({'housing=yes', 'default=no', 'y=no', 'education=primary'})	frozenset({'marital=married'})	0.07964875804560836	0.6019331578598128	0.06252903054566367	0.785059705637323	1.3042307030046671	0.014585802095658448	1.8519879826186227
frozenset({'housing=yes', 'marital=married', 'default=no'})	frozenset({'y=no', 'education=primary'})	0.3335029085841941	0.1384618787463228	0.06252903054566367	0.18749170977583232	1.3541034649640824	0.016351591255733003	1.0603437917119374
frozenset({'housing=yes', 'marital=married', 'y=no'})	frozenset({'default=no', 'education=primary'})	0.31656012917210413	0.1487248678418969	0.06252903054566367	0.19752655114589157	1.3281339833219665	0.015448667170528667	1.060814078489053
frozenset({'housing=yes', 'default=no', 'education=primary'})	frozenset({'marital=married', 'y=no'})	0.08460330450554068	0.5409966601048417	0.06252903054566367	0.7390849673202615	1.3661543995059628	0.016758925374333253	1.7592061874739289
frozenset({'housing=yes', 'y=no', 'education=primary'})	frozenset({'default=no', 'marital=married'})	0.08115281679237353	0.5920240649399482	0.06252903054566367	0.7705096756609431	1.3014837086717066	0.014484610066915801	1.7777478690443353
frozenset({'default=no', 'marital=married', 'y=no'})	frozenset({'housing=yes', 'education=primary'})	0.531529937404614	0.08612948176328769	0.06252903054566367	0.11763971536765011	1.3658472448605108	0.01674863249533152	1.0357113008746666
frozenset({'default=no', 'y=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married'})	0.13578553891752007	0.3388777067527814	0.06252903054566367	0.4604984525166965	1.3588927313316603	0.01651433850710391	1.2254316902912665
frozenset({'housing=yes', 'marital=married'})	frozenset({'default=no', 'y=no', 'education=primary'})	0.3388777067527814	0.13578553891752007	0.06252903054566367	0.18451798185497031	1.3588927313316603	0.01651433850710391	1.059759065010779
frozenset({'housing=yes', 'education=primary'})	frozenset({'default=no', 'marital=married', 'y=no'})	0.08612948176328769	0.531529937404614	0.06252903054566367	0.7259887005649718	1.3658472448605108	0.01674863249533152	1.7096742490594503
frozenset({'default=no', 'marital=married'})	frozenset({'housing=yes', 'y=no', 'education=primary'})	0.5920240649399482	0.08115281679237353	0.06252903054566367	0.10561906896809387	1.3014837086717068	0.014484610066915801	1.0273555163430106
frozenset({'marital=married', 'y=no'})	frozenset({'housing=yes', 'default=no', 'education=primary'})	0.5409966601048417	0.08460330450554068	0.06252903054566367	0.11558117666298705	1.3661543995059628	0.016758925374333253	1.035026246999768
frozenset({'default=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married', 'y=no'})	0.1487248678418969	0.31656012917210413	0.06252903054566367	0.4204342653182629	1.3281339833219665	0.015448667170528667	1.1792275318056895
frozenset({'y=no', 'education=primary'})	frozenset({'housing=yes', 'marital=married', 'default=no'})	0.1384618787463228	0.3335029085841941	0.06252903054566367	0.4515974440894569	1.3541034649640824	0.016351591255733003	1.2153427883084607
